5,ve had phone for nearly month now love it probably didn need to upgrade as my galaxy s5 was perfectly functional although seemed to be running slower not much of phone-tographer but cameras seem to be big improvement over s5 camera functions too feel more intuitive quicker im not huge fan of curved edges aside from allowing more comfort for hand edge feels more like gimmick than anything it essentially disappears once phone is in case which is almost necessity considering price understand some might find it annoying that fingerprint sensor is now on back of phone but haven yet gotten onboard with biosecurity technology still like my digit pin so can speak to iris scanner facial recognition either was worried about absence of tactile home button but it hasn been issue bixby like biosecurity is something haven found use for yet it exclusive button is very close to volume down button which can be mildly aggravating if you are relying on touch alone to minimize sound speaking of sound speaker is now on bottom of phone as opposed to back as someone who watches listens to good deal of media on my phone find this change from my s5 great improvement as for battery life ve been extremely satisfied so far was very happy with my s5 battery life find that my s8 lasts considerably longer am slightly nervous about not having access to my battery though over two half years used my s5 did have to remove battery handful of times to reset phone due to unresponsiveness glitches another improvement over s5 is lack of plastic back which made that phone feel cheap conversely higher end metal glass back of this phone make it feel incredibly fragile it too bad that something so sleek well-designed requires case to keep it from scratches scuffs cracks advertised infinity screen is non-existent with addition of even slimmest case lastly really like included headphones in comparison to those of s5 they are little more substantial in ear keeping them from popping out also allowing good deal of noise-cancellation cord feels to be made of sturdy metal mesh that comes off as rugged long-lasting
5,very hard to change from iphone because we intended on waiting for iphone took plunge very pleased with s8 very fast simple can say we will be going back to iphone
5,switched from lg g5 phone is very fast so far my battery is lasting longer than day with lot of use left screen on which still looks great as someone else pointed out screen protectors are pain not just zagg one none of them seem to fit slight curve phone is fast looks amazing
5,camera is great phone apps are easy to work with loving it better than my iphone 6s
5,love this phone all that it can do always buy our phones from best buy they take great care of their customers
4,so was really excited to get this phone it looks great it fast call clarity is superb screen size is amazing camera is top notch but screen has already cracked phone has not been dropped yet like to think take good care of it noticed small spec in screen one afternoon it got worse over next few days now it runs up down entire screen honestly have no idea what did to make this happen guess now am stuck with it for more months luckily none of functionality seems lost so am still enjoying it for most part
5,this phone is awesome no matter what way you put it design is freakin beautiful awesome screen thin it fast everything yoou want in smartphone well worth money
5,very nice phone it latest flagship phone from samsung it does not disappoint screen is beautiful performance is snappy usb-c port is convenience importantly to me new samsung s8 s8 support video-out via usb-c port you need to buy usb-c to hdmi adapter separately though
5,decided time price were right to upgrade from my galaxy s5 which had for about three years to s8 overall am pleased with it compared to s5 s8 is thinner narrower made of slick shiny guerrilla glass this might be good for smaller hands to hold but for me this phone required case for better grip so after week of use decided to purchase urban armor gear monarch case which provides right amount of width grip as well protection still fits in my pocket without being bulky picture is bright clear even on lowest setting external speaker at bottom of phone sounds surprisingly good too you just have to remember not to keep your hand over it you ll muffle sound of course you could also use enclosed earbuds provided by akg your own as this phone has headphone jack calls ve made so far have come in loud clear use retina scan to unlock phone it works very well so far also plan to get fast charge pad but for now using fast charge cord it came with just few suggestions for best buy have few sample cases at display table so customers can compare feel of phone both with without case found out my best buy credit card is not supported on samsung pay android pay even though it has citi logo called samsung pay help desk was told card was not supported because it was issued by best buy rather than citi so am hoping best buy can lobby for all its credit card members to get best buy credit card included with samsung pay android pay know would use that app
3,as always galaxy s8 is step forward for mobile technology though some of choices they made are rather bizarre what do admire is new super amoled display which works well in almost any lighting situation without manually adjusting your brightness also like other typical things like external memory good screen size 4k resolution unfortunately as mentioned previously there are few things not totally comfortable with for instance edge screen has been nuisance while attempting to type until had to turn it off bixby commands are way too easy to trigger for example if you re trying to adjust volume of something your finger slips you turn bixby on swipe left on your home screen too much bixby turns on don get me wrong like bixby just wish that it wasn so intrusive finally for one of my biggest gripes they changed aspect ratio of phone you see instead of expanding in both dimensions galaxy s8 decided to expand only vertically while this means that it can better fit in places like cup holders pants pockets it also means that they changed aspect ratio to wouldn have as much of issue with this if more things were integrated with that lot of apps are stuck in changing that could break application this means that of screen is wasted on black space this is something hope they go back on with galaxy s9 overall think that galaxy s8 is just okay which is bad for samsung
5,long time iphone user switching to far superior galaxy s8 battery life is great even in high performance mode super fast charging don feel like have to ration my battery make my phone wall phone
5,when samsung announced coral blue color my wife just had to have it what great upgrade for s6 superfast gorgeous screen wireless charging is awesome camera head shoulders above s6 may get s8 for myself
5,have always been iphone person whenever ve strayed away from iphone ve always gone back to it after couple weeks but not this time samsung galaxy s8 is awesome coming from iphone plus it took little while to get used to narrowness of s8 but screen size is actually slightly bigger diagonally than iphone plus so didn feel need to get s8 size of this phone is perfect it fits so much better in pockets purses etc than iphone plus camera on s8 is stunning colors are true depth clarity are on point with improvements samsung has made to front-facing camera you don end up looking all distorted like on previous galaxy models s8 is fast not experiencing any lag when quickly switching between apps playing games battery is decent but iphone plus battery was better although it is nice to have couple different power-saving modes on s8 being able to customize everything on s8 is really great so is being able to have all kinds of widgets since last time had android phone years ago there have been so many improvements made to play store apps for apple android seem to basically be same now which is great also feel that am able to make my phone more secure with android as opposed to apple all in all happy with switch made to s8 from iphone
5,phone is beautiful sleek even some of typical bloatware is uninstallable s8 so far is fabulous with plenty of awesome new features tweaks that being said below is link to top of line screen protector that best buy stocks for s8 do not buy this screen protector read reviews you won regret it http www bestbuy com site zagg-invisibleshield glass-curve screen-protector for-samsung galaxy-s8 transparent skuid
5,have enjoyed using this phone so much that feel need to write one of my first online reviews my last two phones were iphone iphone enjoyed both very much only thing disliked about either was battery life neither of these phones lasted me full days use which often left me without phone late at night this was huge issue when was out late needed uber to contact friends was something wanted to avoid with my next phone purchase loved ios my iphone six was still working fine minus awful battery life after reading some reviews on iphone decided to look into android phones due to mediocre battery reviews s8 had good reviews for battery life although not best for verizon models moto play but it had best reviews for almost everything else which swayed me best buy also had deal going on when purchased it that made it same price per month as moto z2 play that made decision to buy it much easier user interface is easy to use highly customizable screen is amazing it comes with gigs of storage my last phone had so this was huge for me battery life is incredible ve tried it on two main battery settings high mid both lasted me at least full day my first day with high use heavy downloading on full power lasted me from 8a-1a with over left on mid battery saver mode it had over half battery left ve ended up around on full power since that first day all days referenced were around hours use my phone pretty heavily see biggest drops on apps like reddit groupme youtube phone also charges very quickly never could play games on my last two phones due to storage ve downloaded few including final fantasy all run very smoothly it kind of blowing my mind that one of my favorite playstation games can run so well on phone edge to edge display is as advertised it first thing that draws you in in-store pressure sensitive home button is great ve had no issues even when using glass screen protector finger print sensor is also located in place that apparently bothering many users but have case that makes it very easy to feel where it is so have no complaints went with clear otterbox symmetry because liked way orchid gray back of phone looks wouldn recommend purchasing one of tempered glass screen protectors they sell due to price love glass protectors because accident prone ve been using protector from amazon tempered glass protectors are all getting panned online but ve had no issues be really nervous using this phone without extra protection in regards to my purchasing experience best buy was great had only upgraded phones in verizon stores since my first phone in high school so going to best buy made me slightly wary associates were all incredibly helpful not pushy at all they actually talked me out of purchases was heavily considering s8 for extra battery very glad passed it was way too big in my hands it wouldn have been worth extra hour two of battery life wouldn end up needing was able to easily add phone on to my monthly plan just like at verizon only at half cost overall can imagine there better phone out right now it most unique fun user experience ve had since my first smart phone
4,this was upgrade from s4 transfer of contacts done in store was incomplete but app found easily transferred all contacts from s4 to s8 camera has some cool features notification sounds are all different than previous phone so there is learning curve love blue color
5,wasn planning on upgrading but price at bb was so great couldn help myself it has been great decision as had s7 this phone has awesome battery so fast love it
4,really enjoy phone wish there was option for no edge screen cracked screen in first two weeks thank goodness it still works because geek squad insurance says can get replacement yet one month so far with shattered screen being held together with screen protector
5,great phone with super camera amazing display but you will have no problem at all using it with one hand very recommended
1,had to switch to verizon for provider due to my location which meant had to buy verizon phone given sale price opted for new s8 have had nothing but problems from day from pop up ads occurring all day all night to muffled voice complaints that sound garbled can be understood went back to best buy on numerous occasions as well as verizon store met with samsung rep no one could fix problems verizon eventually told to return again best buy that must have faulty phone met with manager who at this point knew issues was having since had been there multiple times in 2weeks had phone however arrived on 15th day after purchased phone was told there was nothing that could be done because returns were allowed only up to day despite fact had my receipt had been there trying to get phone fixed numerous times it should have been replaced days after purchased it when went back to best buy first time now have reconditioned s8 phone that verizon sent to me as had to send new one back to verizon best buy did nothing about this issue am now still on payment plan for brand new phone despite fact have reconditioned one still have issues with not being understood sounded muffled garbled periodically am not able to hear person on other end their is few second delay so we end up speaking over each other wish never got this phone
5,have always owned android phone for as long as can remember tried apple iphone did try to give phone chance but it wasn for me went back to galaxy s8 couldn be happier am on my phone lot so love how long battery stays charged
